"url","name","location","rating","review"
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Granny","Scottsdale AZ.",5,"This sharpener does not clog ! It sharpens fast and does not waste the product being sharpened."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Judybgood","Austin, TX",4,"Pencil sharpener gives a smooth finish to my brow pencil."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Princess","Ny",5,"It worked really well in my lip pencils, I'm very happy with it!"
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Erica","Parkville, MD",5,"I was finally able to sharpen some of my eyeliners with this sharpener.  My old sharpener was not capable of sharpening all of my pencils."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Carly","Gadsden, Al",1,"Unable to use it - purchased it solely for use with the larger eyeshadow pencils."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Jiggabot","Colorado Springs, CO",5,"This sharpened my eye pencils really well!"
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Cathy","Burlington, NC",5,"This sharpner is great!  Shavings are held snide until your ready to throw them out"
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Bernie","Phoenix AZ",1,"I wasn't pleased with the sharpener.  It didn't give a good point to my eyebrow pencil."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Amandabrilz","Baltimore, md",3,"Works well but the bigger side wasn't the size I was looking for"
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Kayholla","Atlanta, Ga",4,"I use it to sharpen my eye and lip liners."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Jane","Charlotte, NC",5,"This sharpener works great.  Doesn't shred my eyeliner pencil like my old one."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Baby B","Chicago,IL",5,"This sharpener is a great tool. I love the little compartment that retains the shavers.  This can be used anywhere."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Littlered","Thornton, Co",3,"Even works after I dropped it. I like the fact that I can use it with larger pencils when I need to do so."
"http://www.ulta.com/universal-points-sharpener?productId=xlsImpprod3520045","Kelsey","Aurora, Colorado",2,"I bought this sharpener for my Smashbox Eyeliner and my Two Faced lip liner. I figured the cheaper the better how bad could a sharpener be? It never has my pencils sharp and makes the wooden parts jagged and that tends to stab you in the eye or lip. Also when I'm sharpening something the top will pop off and the shavings will go everywhere. You get what you pay for, it technically works just not well. I would spend a few more dollars on a good sharpener."
