"url","name","location","rating","review"
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Melissa l","Albany ny",5,"I love the bold new colors! This lipstick goes on easy and stays put! Simply amazing! &quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;"
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","GAYLE","Arizona",4,"I like my Revlon Super Lustrous Lipstick. I was able to apply one coat for a soft solar or layer it up for a more dramatic look. I did have to apply a lip balm over for moisture."
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Tasha256","Mesa,Az",1,"&quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot; I would not buy this product again it looked terrible on my complexion and the color was awful."
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Felita1","Winston Salem, NC",5,"Great color that is bold and long lasting! Glides on smoothly and works well with a lip balm as your moisturizer. Nice packaging that is easy to place in your purse. Also great for travel because it won't take up space. Nice color for girls night out, date night, or everyday! &quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;"
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Cheli","Harrisonburg,va",5,"When I first used it I already knew that I was going to like it.I didn't leave my lips dry or flakey.Its color for fall.The color I got is black cherry which is a deep red to a plum color.It looks good for the day just with simple makeup or you can dress it up for a night out in the town.Cant want to buy other colors."
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Sophia","Reading, PA",4,"This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.  To begin, I love this formula.  It's creamy and pigmented and has a nice, satin finish.  Unlike the onslaught of bone-dry matte lipsticks I constantly wear, this lipstick doesn't leave my lips looking crusty at the end of the day.  It's pretty long-wearing for a satin lipstick, and when it fades, it fades with dignity.  The only reason why I'm not giving it a full  5 stars is because the color I got is literally lighter than my skin right now.  Maybe when I get a few foundation colors lighter by wintertime, I'll actually be able to wear this on its own instead of mixing it with a duskier pink when I contour my lips or do an ombre, but when I wear it right now, my mouth just looks like an unsightly seam covered in too-light concealer.  Not cute.  If you've got skin darker than practically any shade than the lightest foundation in any given line, I would be very aware that the color Nude attitude is almost like concealer since there aren't any underlying rosy tones."
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Casandra24","Vancouver, WA",5,"I am not usually into dark bold colors but this one in black cherry has opened me up to a world of dark colors. It applies nice and smooth, color is lustrous and beautiful. It lasts a long time. This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Vel","New Mexico",5,"I'm in love with Revlon Super Lustrous Lipstick in Black Cherry.  It's super moisturizing and give complete coverage and applies super smooth. I normally do not wear drugstore brands and now I'm wondering why.  Black Cherry is an amazing color, so pretty, a true dark cherry!  Plus it's long-lasting.  I've received many compliments.<br /><br />This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","Th33th33","California",5,"This post was sponsored by revlon as part of a sampling activation for crowdtap . I received complimentry products to facilitate my review, I have tried revlon super lustrous lipstick in black cherry and i loved it. It is so soft and long lasting . It is so pigmented and left my lips soft. I loved the color and looks amazing on my skin tone which is medium"
"http://www.ulta.com/super-lustrous-lipstick?productId=xlsImpprod2940211","CherylR","Clarksville, FL",5,"I used the color nude attitude and I really like it.  I go for the more natural make-up colors so this fit me well.  It went on smooth and lasted a long time.  This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
