"url","name","location","rating","review"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","SeeSaw","Wisconsin",1,"This lash curler did NOT curl my lashes at all ."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Girl next door","Dallas,  TX",5,"I have long but not curling lashes, this is the best curler I have yet to come across. I use it before and after applying mascara and my curl last all day. Some days I'm not feeling the mascara so I'll use it to just curl my natural eyelashes bit doing that usually requires me to curl again mid day."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Allie","locust grove ga",5,"I really like this curler alot. It doesn't pull lashes. They seem to hold the curl and my eyes look much bigger. I recommend it definitely!"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Heather","North Carolina",3,"Gets the job done."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","noname","Raleigh nc",2,"the opening is too big and pinches the corner of the eye."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Trinaty","Alexandria, VA",5,"Great eyelash  curler!"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","SusieQ","Newport Beach, CA",1,"My daughter and I both had extreme difficulty in using this eyelash curler, to the point of pinching the skin and never getting our lashes to curl.  We actually gave up and bought our old one we've used for years.  We only bought this one because of the bling and we thought it would curl our lashes even better than our old stand-by, but we were wrong."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Simple Style","Chicago, IL",3,"."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","sam","San Marcos, Texas",5,"Love this lash curler easy to use and very effective"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Rae","Hamilton, NJ",5,"Product is cute and works well. My first eyelash curler and I absolutely love them!"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Mountain girl","Bailey colorado",5,"Great lash curler"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Girl with no curl","Riverside",1,"Does not girl your eyelashes. Don't be fooled into buying this like I was because it's cute and had rhinestones, those are the only pros about this thing."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Lexi on the go","Northridge, California",5,"Great eyelash curler....one of the best."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Madelyn","Wisconsin",1,"Regardless of your eye shape and size, this simply doesn't curl, even if heated first."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Deborah","San Antonio",5,"When I first bought this I was disappointed, it wasn't the same kind of Revlon eyelash curler I had in the past. The one I had, that I loved had a spring attached to it.  When I used it the first two times it didn't work. But after using it for a week it started to curl my eyelashes. Idk if it was just my eyelashes or the rubber insert needed time to mold to my eye but it is great now. I have the expensive brands and honestly you can't beat the price for these. I will definitely continue to use Revlon eyelash curlers"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Edie","Texas",1,"We tried the product and neither of us liked it at all. We both went back to our old products"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Mandy","Iowa",5,"I use this product on a daily basis to make my eyelashes look longer and more defined. I love it and it works really good."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Miss Elaine","Boise idaho",1,"I hate this curler. It doesn't curl my lashes at all even when I heat it up with my blow dryer. My old plain curler worked much better."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Heidi","ANCHORAGE, AK",1,"It doesn't work on my eyelashes. im not satisfied with it!"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","deb1279","Nutley, NJ",5,"It was a great value for the price. It works well."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Sharon","Milwaukee, WI",1,"the curling part is too wide for my eyes so it only catches the very end of my lashes OR it catches my skin and pinches.  I would never buy this again."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","C","marysville",1,"not wide enough"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Lipstick Lover","West Chciago, IL",2,"Need to pry rhinestones off or lashes will not lay evenly in crescent shape when using curler. The stones serve no utile purpose"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Deanne","Alvin TX",5,"Does what it should"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Shawn","Denver",1,"I purchased this to replace an eye lash curler that is about 25 years old.  I will keep using my antique eyelash curler, as this one does not curl my lashes.<br />I guess the old adage is true....&quot;they don't make them like they used to&quot;."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","pearl","austin tx",1,"I will be returning this product back to store, it<br />is a bulky item, unable to get to the lashes like the other lash curlers i have had in the past."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","HairCareGuru","Mt. Pleazy, MI",5,"It doesn't stick to lashes that already have mascara on them, it's fabulous."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Heather","Olathe, KS",1,"This was my first foray into eyelash curlers and it was not a good one. I have a pretty standard eye shape, not too small but not too large, and this did not fit the shape of my eye very well. I do not have the longest eyelashes and found it very difficult to get my eyelashes in the contraption (couldn't get it close enough to the root of my lashes). Aside from not fitting the shape of my eye very well it also did not curl well. I heated it up a lil bit with my blow dryer hoping that would help hold the curl better and that did not work at all. I applied mascara (Clinique Chubby Lash mascara) as fast as I could and they were up a lil bit more than normal but by the end of the day they were back to their normal shape. Save up some money and buy a better curler."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","product junkie","Ham Lake, MN",4,"I really like this lash curler once I got used to it. It has a pretty deep curve to it and my lashes are not real long. But now that i am used to it I like the curl I get from it."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","cali girl","los Angeles, ca",1,"Did not curl my eyelashes"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Me","Fort worth",2,"None"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","SC Lil","Murrells Inlet, SC",5,"My lashes aren't very long, so I need a little help with a curler.  After applying mascara, my lashes do appear longer.  Easy to use."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Kaybo","Atlanta, Ga",1,"Bought this on sale. Thought it was pretty. The plastic handle inserts fell out after one use, and the curler didn't curl my lashes. Seemed to be sized too big."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Polish Lover","Dubuque, IA",5,"Works great! Curls the lashes,doesn't give them a kink like some lash curlers. Fits the eye well, if that makes sense."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Jenna","Ft Myers, Florida",1,"Doesn't seem to curl my lashes at all compared to my old curler"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Just Breathe Beautiful","missoula mt",4,"Love the jewels and it works great, plus can't beat the prce."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Kdogg","Ocala, Florida",3,"I bought this because I needed a new one and I liked that it was black with rhinestones. However, it does not grab all of my lashes and does not really curl them as well as the last one that I had."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","agreen","Ann Arbor, MI",2,"It doesn't really curl the eyelashes that great.  You really have to squeeze hard to get it to work. I have had better ones that were less money."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Loochy","Wisconsin",5,"Easily curls my lashes. Will only buy Revlon diamond line and have for years. I've tried  several other brands but always go back to the Revlon."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Shan","Seal Beach, ca",1,"I took this product back. This product was very stiff and did not curl my lashes well."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Sur","Antioch ca",5,"Lots of bling that I don't usually buy"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Rdai","Houston, TX",2,"I bought a cute green curler. But It doesn't curl my lashes very well. A little too stiff on the rubber"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Gigi","Miami, Florida",5,"Although I love brand things, quality is much more  appreciated and this is the perfect and most beautiful lash curler"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Arrowgirl86","El paso, texas",1,"I used reveling products before but as much as this is it should curl your lashes. It gives it very little bend and it would get all my lashes. For another few $$ more I purchased tarte eyelash my favorite 2nd one I had been through. It's worth spending extra for a great curl"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Esa","Peoria ok",5,"Nice product. Larger size curler that I've been looking for"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Nina","Perris",3,"I cant say I love this product, because  its my first eyelash curler. I've only used it a couple time so it works ok."
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Kiki Lee","California",5,"I love it, works really well and lasts"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Ash","Jackson Michigan",1,"Hurts"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","Samantha","Watauga, tx",5,"It is super cute and i love the bling on it"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","J","Louisiana",4,"Did the job"
"http://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127","J","New Jersey",4,"Very durable and curls eyelashes well."
