"url","name","location","rating","review"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Chloe","Columbia, TN",5,"Good for plucking eyebrows"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Jessi","Port Orange, Florida",5,"I love them, they grip really well and I love the design on them!"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Kimmy","Vancouver wa",5,"it grabs the hard to get hairs"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Jules","Ridgeland, MS",3,"I bought this same tweezer in the past and loved it. But this recent purchase of the exact same tweezer did not grip as well. Could not remove fine hairs."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Stella","California",5,"It works great for the eyebrows, it gets all the small hairs."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","MkupLady","Canton, GA",5,"This is a quality tool that will last forever until someone in my family steals it!"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Holly G","Norwalk, CT",3,"I use these tweezers for stubborn body hairs. They were a little dull. It didn't really grab the hair like I expected it would."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Bobbie Jo","Kennewick, WA",5,"I use this product to shape my eyebrows and pluck away any unwanted hair. The greatest thing about the Revlon tweezers is how great they can grab even the tiniest hair, its amazing! There is not one thing I dislike about this product."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Mrs. Q ;)","San Jose",3,"Easy to use"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Ash","San Diego",4,"I've bought more expensive tweezers in the past and after I found these I haven't looked back, they're a great price and they last! the only reason why I had to buy the last 2 is because I lost one after 2 years and I left one in Texas when I was visiting. they're great."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Misspriss","Decatur,al",1,"Worst tweezers I have ever used."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Lynn","Arizona",2,"Bought these tweezers and although they worked well, they fell off my counter onto the floor and the end bent. They no longer close completely due to this and it's not fixable. I have never had tweezers do this. I bought a second pair to give them one more chance."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Bluntly_Barbie","La Porte, Texas",5,"I love it, I'm able to grab my hairs with it so easy, and have no problem."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Cindy","Mi",3,"I always but revlon tweezers. This is the first pair I don't like.  Tip is to sharp"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Ang","Vancouver Washington",1,"There terrible worst I've ever bought and I paid more for them because of the pretty cover"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","sneakers","Jupiter",1,"All too often products are mass produced and don't qualify for what their purpose is. Attempting to pluck hair from my brow with this is impossible."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Maggie","Fresno",5,"It's good to pluck multiple hairs, I have clumsy fat fingers and this user friendly"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","MB","ND",5,"Works great"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Jendav6","Azle, TX",5,"I bought this to keep in my car and glad I did!"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Cathy","Mechanicsville, Va.",4,"I tweeze and they pull out hair. Promise  kept."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","far and fid","dublin ca",2,"With cream"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Chris","New York, NY",5,"Excellent product, no need to spend more on a similar product, this works just as good if not better."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Glitzy_Kelsey","Sunny, Florida",5,"I have crazy light blonde hair and I never could find a tweezer that could get my small fine hair without taking my skin with it. I love this!"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Chirp","Santa barbara",4,"Not the best twizzers out there but they arent the worst and for the price you cant beat it"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Oblong Polka Dot","Seattle, WA",5,"I began buying Revlon tweezers in the late 90's and will continue to buy them. They are durable, easy to use and a great price!"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","M2","PHILADELPHIA, [A",5,"PERFECT IF IT CAME IN A SMALL SAC, SO CARRYING IT WOULD BE CONVENIENT."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","JR","Rosemount",5,"Accurate and gets the job done."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Michelllle317","Woodhaven, MI",4,"When I bought these tweezers I was a little hesitant because the price was so reasonable.  After all was said and done I was pleasantly surprised on just how effective these low budget tweezers performed."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","C in Cali","so cal",5,"don't spend a penny more for tweezers! These are the Best!!! I know--I've bought many more for alot more $$$-----these are awesome!"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Sans","Shawnee Mission Kansas",1,"I can't even use this product because it tears my sensitive eye area when I try to tweeze my eyebrows."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","watch lady","saint charles, Il",5,"The slanted tyweezers are great! They are easier and more accurate for eyebrow use."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Lindsey","Siloam Springs Ar",5,"Works great and isn't so sharp that it will stab you and draw blood like some tweezers."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","BeautyFreak","somewhere, north carolina",5,"They are pretty but also work really well. Glad I found these."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","BeautyGirl","Corpus Christi, TX",4,"Love these, not to pricey and get the job done."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Annie","Houston",5,"Awesome tool"
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","Vern","Streamwood, IL",5,"I can only imagine a world in which I didn't need tweezers, they either work or they don't. I've gone through several pairs that look good but didn't work. These do the job and are nice looking. Good for brows and other areas of the face. Will grip thickers hairs like the brows, or thinner hair like the downy fuzz on the chin. I keep these in my car, and when I forget them it's depressing."
"http://www.ulta.com/designer-collection-slanted-tweezers?productId=xlsImpprod3490221","loveable love","sf",4,"It is a wonderful product love how its sharp it just perfect. It def.does its job."
