"url","name","location","rating","review"
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","Sunshine Sean","San Antonio, Texas",5,"I absolutely love this blending sponge! It is able to get in every crease on your face and you are able to fill in every wrinkle and fine line that you have too. It's able to fit in all the hard to reach place around your eyes and nose with ease. I've tried lots of blending sponges, and this one is by far the best! This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","Lisha83","PA",4,"The Revlon 4-in-1 Blending Sponge does help fill in hard to reach areas. I like that when using this sponge, I don't have makeup all over my hands, and that it blends together the products that I use. I don't like that it does waste makeup or how big it is. It isn't a necessity for my makup routine so I don't see me using it very often. This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","GeminiEyez83","Ohio",5,"**This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.**<br />I have never used a blending sponge before, so it was an interesting learning experience for me. One that I'm glad that I had learned. With the blending sponge I was able to get better coverage with my cover up and of the Revlon Insta-Blush. I really love how close I was able to get to the corner of my eyes without smudging the make up that was already there! I'm going to go out and buy 3 or 4 more of these awesome blending sponges. Thanks to Crowdtap &amp; Revlon for introducing me to such an amazing product!"
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","Kitkat24","Winston-Salem, NC",5,"I really like that the Revlon 4-in-1 Blending Sponge has so many potential uses. It is nice to have a multi-use makeup tool, instead of lots of rarely used sponges and brushes. I used this sponge primarily to bake under my eyes and found the pointed end to be especially helpful for this. I would also use for foundation application and contouring. I also enjoyed the overall shape and texture of the sponge. This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","Caitybugg3446","Mount Vernon, KY",5,"This is the first makeup sponge I have ever owned and I am so glad I chose this one!  I have constantly looked for a sponge that would work for me and I haven't had any luck until I found this one. I really love that this sponge is shaped differently than other sponges out there. This sponge really gets into all those hard to get places. This sponge applies product smoothly and evenly, and doesn't streak. You can use this sponge for not only foundation but, with primers, contour, blushes, etc.. This sponge blends every product that I use perfectly and leaves my skin looking amazing and flawless. The sponge is nice and smooth, not rough at all. I am definitely glad I waited for this sponge! This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I recieved complimentary products to facilitate my review."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","jenn","ny",4,"i liked the sponge though it does seem to absorb some of the product, which seems like a bit of a waste.  This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","Gabrielle","Chicago",4,"&quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;      <br />I really like the feel of the Revlon 4-in-1 Blending Sponge. It has a great shape that lets you use it in numerous ways and it is easy to grip and use. Blends the makeup easily and smoothly.  The shape lets you get to places that are harder to get to or harder to do correctly with your fingers or other tools. I liked that it is soft but firm enough to do a good job of blending."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","Ang","Marysville",4,"I like it. It does get the hard to reach areas nicely. <br />This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","cswt14","Port Washington, NY",4,"This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.  I don't normally use a makeup/blending sponge so this was a new experience for me.  I used this product to apply a couple different liquid makeup primers.  The sponge itself is super soft, smooth and squishy.  It feels really nice on my skin.  I like the fact that there is a large surface area on the sponge for applying makeup/primer to larger areas of the face, such as the forehead and cheeks, as well as a narrow pointed area on the top to help apply products to smaller, hard-to-reach areas such as under the eyes and around the nose.  This sponge can be used not only to apply makeup/primer, but also to blend/blot, create contour and correct makeup mistakes.  It can be used with liquid or cream makeup, making it quite versatile.  This is a high quality product that I would recommend."
"http://www.ulta.com/4-in-1-blending-sponge?productId=xlsImpprod15361025","jbh","Chicago, IL",4,"I think the Revlon 4-in-1 blending sponge is great for people who are used to using sponges on their face.  I, personally, prefer to use my finger because I feel like it is more efficient and hygienic.  If I were to start using a sponge I think this would be a great one, though.  It has a base to it which makes it easy for even beginners to use.  The angle tip of the sponge is perfect for highlighting and contouring.  It does a good job of blending int he neck area and at the hairline without getting it all over your hair.  I like that the hot pink color shows when it needs to be cleaned or replaced without having it be white so it always looks gross.  This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
