"url","name","location","rating","review"
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Z","Las Vegas NV",3,"It's ok. Wish pen itself would be thinner so it's easy to outline the eyebrow ."
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Boots","Tallahassee, FL",5,"I like this product as it is easy to apply. The brush helps blend in the color as I fill in my brows."
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Lily","Riverside, Ca",5,"I love this product. Very easy to apply."
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Wolfpack14","United states",3,"I love this brow pencil and my friend actually recommended it, but while I was using it on the second use, the top broke off!  I have very light brows to begin with and therefore I apply anything to my eyebrows lightly so the stick must be pretty fragile to break off with my gentle touch. It broke off clean so now I have to try to make a new angle on the top. Disappointed with the fact that it broke off!"
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","gapch","Whitehall, PA",5,"I am ashy blonde and when I purchased this I thought the blonde might be too light BUT it ended up matching perfectly!  I love it.  So far it is the best eyebrow pencil I have tried.  It goes on easy and it stays put and is easy to remove.  My eyebrows look natural and not drawn on.<br />Love it!"
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Ale","Falling waters wv",4,"I love this product"
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","&#1500;&#1497;&#1488;&#1493;&#1512;","knoxville,tn",5,"Love the tip, it makes filling and shaping my brows so much easier. Great pigmentation and creamy. Please never discontinue this product!!!"
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Keish","Fuquay-Varina NC",1,"I wouldn't purchase this product again. The package said it was waterproof and it is not. Very disappointed."
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Punkin'","Shreveport, La.",4,"I like the wider tip. It is easier to apply and shape my eyebrows."
"http://www.ulta.com/colorstay-brow-pencil?productId=xlsImpprod15361019","Dee Dee","Texas",5,"I decided to use this because I didn't find my hirerend pencil being carried by ultra anymore "
