"url","name","location","rating","review"
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","Heather Ross","Portland Oregon",4,"Although the color of this ( HD Shine ) didn't compliment my complexion I really loved the subtle sheen and light sparkle! It gives a nice even finish and lasted for hours. I will definitely try some of the other shades! This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","cswt14","Port Washington, NY",5,"This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.  I received this product in shade 705, HD Shine, to review.  I was very excited to try this lip product because the color really appealed to me, and because it was described as being metallic.  I thought the color would be bold, but still natural enough for me to wear on an everyday basis, and I was correct about both of these guesses.  The color is a bit hard to describe, but I would say it's mauve with a slight brownish look, at least on my lips and with my skin tone.  I like the fact that it makes me look polished without looking too made up.  I wish there was a bit more of a metallic look to it, but it's definitely more metallic than a regular matte lip color would be.  I love how evenly and smoothly this product goes on, as well as the fact that the color is very long-lasting.  At the end of the day, I had to wipe my lips several times to remove it before bed.  I would recommend this product if you are looking for a bold, long-lasting lip product for everyday wear."
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","kraymond777","Las Vegas",5,"Revlon Ultra HD Metallic Matte Lipcolor  HD Shine. Great product, easy to use, . I like how it has a nice smell to it, almost like a sweet vanilla smell. very pleasant. I would definitely recommend this product... This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review"
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","Mamakijaangugu","Skokie, IL",2,"It the is very drying. The shade does not suit on me. This product is definitely not for me.<br />&quot;This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review.&quot;"
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","Samarcus","Calera AL",5,"This post was sponsored by Revlon ad a part of a sampling activation from Crowdtap. I received complimentary product to facilitate my review. I really like this product. It went on smooth and was a nice everyday color. I received HD glow. I think this goes well for anytime dress up or down. It wasn't stick like some lip products I have tried and was nice to a normal glossy lip gloss. I really like the matted look. This is something I will buy in the future."
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","Sakura98","Hilo,HI",5,"Revlon Ultra HD Metallic matte lip color in HD Gleam is a great everyday dusty rose pink lip color. It also has this great fruity scent, like a lip gloss. It has a shiny gleam when wearing on your lips, so it looks great on a matte face. It has a staying power at least 3 hours if your not eating or drinking but it looks great for anytime of the year.This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","Kris","Fort Myers, FL",5,"This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review. I wear this product to work everyday and it keeps my lips glossy and tinted with color. It stays on most of the day even after I eat! I love this product and want to buy more colors!"
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","heather77","OH",5,"Revlon Ultra HD Metallic Matte Lipcolor in HD Shine is beautiful! I love all the depth of the color. The metallic color is so pretty. It makes my lips feel soft and smooth. The color lasts longer than I expected and it didn't make my lips feel dry. The applicator makes the lipstick easy to apply. I like the taste and scent. It reminds me of a fruit punch.This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review."
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","Andrea C","Phoenix AZ",5,"Beautiful color! I love to wear this alone during the day or over a darker color at night. I wear this almost everyday! This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review"
"http://www.ulta.com/ultra-hd-matte-metallic-lipcolor?productId=xlsImpprod16171133","Andrea C","Phoenix AZ",5,"Beautiful color. I love wearing this alone during the day and over a darker color at night. Easy to apply, I use this almost daily. This post was sponsored by Revlon as part of a sampling activation for Crowdtap. I received complimentary products to facilitate my review"
